latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
17.00842,-95.53118,312.45,0.39,0.36,5/29/2023,803,1,VIIRS,n,2.0NRT,293.93,1.46,N
22.96364,-105.51809,302.2,0.75,0.77,5/29/2023,939,1,VIIRS,n,2.0NRT,289.33,1.95,N
17.00776,-95.52751,335.89,0.46,0.47,5/29/2023,1910,1,VIIRS,n,2.0NRT,295.78,5.39,D
19.33812,-103.05183,367,0.64,0.72,5/29/2023,1913,1,VIIRS,h,2.0NRT,299.11,30.17,D
17.12115,-100.30708,336.4,0.76,0.77,5/29/2023,2053,1,VIIRS,n,2.0NRT,288.76,7.76,D
18.90468,-103.21405,343.52,0.52,0.67,5/29/2023,2055,1,VIIRS,n,2.0NRT,295.74,6.37,D
18.83491,-97.27437,301.39,0.44,0.46,5/30/2023,741,1,VIIRS,n,2.0NRT,283.75,0.59,N
17.119,-98.95073,302.04,0.54,0.5,5/30/2023,744,1,VIIRS,n,2.0NRT,288.93,1.24,N
19.94761,-104.61466,321.66,0.5,0.66,5/30/2023,922,1,VIIRS,n,2.0NRT,291.74,2.62,N
17.9321,-102.20773,307.32,0.79,0.78,5/30/2023,924,1,VIIRS,n,2.0NRT,290.98,4.37,N
17.07266,-95.15871,367,0.45,0.63,5/30/2023,1851,1,VIIRS,h,2.0NRT,293.3,12.24,D
17.25612,-95.82793,367,0.49,0.65,5/30/2023,1853,1,VIIRS,h,2.0NRT,291.79,14.88,D
17.02161,-95.73273,331.87,0.74,0.76,5/30/2023,2034,1,VIIRS,n,2.0NRT,286.12,4.76,D
21.77296,-104.88341,338.52,0.43,0.46,5/30/2023,2036,1,VIIRS,l,2.0NRT,311.13,5.38,D
17.03533,-95.05411,305.29,0.63,0.72,6/1/2023,705,1,VIIRS,n,2.0NRT,289.67,1.05,N
21.92888,-98.23846,310.64,0.57,0.52,6/1/2023,843,1,VIIRS,n,2.0NRT,290.31,1.89,N
17.11603,-100.24036,303.77,0.52,0.5,6/1/2023,845,1,VIIRS,n,2.0NRT,291.27,0.84,N
17.00342,-95.59593,334.83,0.54,0.42,6/1/2023,1955,1,VIIRS,n,2.0NRT,299.86,16.11,D
20.0723,-105.22643,336.03,0.51,0.41,6/1/2023,1957,1,VIIRS,l,2.0NRT,308.3,4.84,D
18.10748,-98.58971,306.97,0.49,0.41,6/2/2023,826,1,VIIRS,n,2.0NRT,294.14,1.44,N
17.09622,-98.95577,303.5,0.49,0.4,6/2/2023,828,1,VIIRS,n,2.0NRT,291.14,0.86,N
17.03187,-99.86755,333.1,0.53,0.42,6/2/2023,1938,1,VIIRS,n,2.0NRT,302.18,6.58,D
17.15702,-100.51599,304.21,0.43,0.38,6/3/2023,807,1,VIIRS,n,2.0NRT,292.91,0.6,N
17.02244,-99.70197,335.13,0.34,0.56,6/3/2023,1917,1,VIIRS,n,2.0NRT,301.94,2.68,D
18.46167,-103.45737,354.64,0.57,0.69,6/3/2023,1919,1,VIIRS,n,2.0NRT,297.48,12.02,D
17.94307,-102.14498,334.48,0.75,0.77,6/3/2023,2059,1,VIIRS,n,2.0NRT,297.72,6.44,D
19.9525,-101.45786,298.11,0.34,0.56,6/4/2023,748,1,VIIRS,n,2.0NRT,287.71,1.46,N
17.24608,-99.72559,306.78,0.48,0.48,6/4/2023,750,1,VIIRS,n,2.0NRT,292.37,1.14,N
20.89555,-102.85411,303.49,0.78,0.78,6/4/2023,928,1,VIIRS,n,2.0NRT,288.72,4.34,N
19.0072,-104.25777,310.57,0.69,0.74,6/4/2023,930,1,VIIRS,n,2.0NRT,292.8,1.6,N
17.00606,-95.03419,336.2,0.35,0.57,6/4/2023,1900,1,VIIRS,n,2.0NRT,293.64,2.75,D
21.45053,-101.73836,367,0.77,0.77,6/4/2023,1902,1,VIIRS,h,2.0NRT,316.51,25.46,D
17.2118,-100.44126,367,0.46,0.64,6/4/2023,2040,1,VIIRS,h,2.0NRT,296.21,8.07,D
20.92347,-103.83486,350.56,0.61,0.54,6/4/2023,2042,1,VIIRS,n,2.0NRT,323.06,14.19,D
17.02299,-95.52589,302.06,0.51,0.5,6/5/2023,729,1,VIIRS,n,2.0NRT,283.94,1.46,N
20.57577,-101.17587,322.66,0.67,0.74,6/5/2023,731,1,VIIRS,n,2.0NRT,290.12,4.64,N
17.69103,-100.40506,308.17,0.65,0.73,6/5/2023,909,1,VIIRS,n,2.0NRT,290.69,2.41,N
17.06462,-99.67946,338.46,0.5,0.49,6/5/2023,2021,1,VIIRS,n,2.0NRT,302.22,3.96,D
19.34414,-96.70568,304.38,0.68,0.74,6/6/2023,709,1,VIIRS,n,2.0NRT,285.73,1.57,N
21.78242,-98.06721,306.35,0.37,0.58,6/6/2023,850,1,VIIRS,n,2.0NRT,289.78,3.06,N
17.01169,-100.09765,305.32,0.34,0.56,6/6/2023,852,1,VIIRS,n,2.0NRT,291.86,0.14,N
17.01016,-98.42359,334.78,0.47,0.4,6/6/2023,2002,1,VIIRS,n,2.0NRT,299.88,5.62,D
19.27993,-104.50901,334.79,0.42,0.38,6/6/2023,2004,1,VIIRS,l,2.0NRT,305.59,10.08,D
18.96808,-97.96429,302.09,0.43,0.46,6/7/2023,833,1,VIIRS,n,2.0NRT,285.35,1.53,N
17.06029,-99.48048,304.8,0.56,0.43,6/7/2023,835,1,VIIRS,n,2.0NRT,285.87,2.63,N
17.03737,-100.09228,348.95,0.45,0.39,6/7/2023,1945,1,VIIRS,l,2.0NRT,306.59,8.71,D
22.12573,-105.28468,332.75,0.49,0.49,6/7/2023,1947,1,VIIRS,l,2.0NRT,307.47,2.06,D
17.05785,-99.82979,301.67,0.38,0.36,6/8/2023,813,1,VIIRS,n,2.0NRT,290.56,0.3,N
17.01834,-95.41371,335.14,0.46,0.39,6/8/2023,1923,1,VIIRS,n,2.0NRT,299.93,4.73,D
17.96126,-101.5765,341.61,0.35,0.56,6/8/2023,1925,1,VIIRS,n,2.0NRT,301.32,4.75,D
18.41839,-103.51874,341.93,0.78,0.78,6/8/2023,2106,1,VIIRS,n,2.0NRT,293.34,9.61,D
22.65737,-105.27668,340.72,0.66,0.73,6/8/2023,2108,1,VIIRS,n,2.0NRT,302.11,8.58,D
20.51937,-97.47701,298.33,0.47,0.4,6/9/2023,754,1,VIIRS,n,2.0NRT,287.71,0.71,N
17.19498,-95.68827,302.75,0.39,0.36,6/9/2023,756,1,VIIRS,n,2.0NRT,290.75,1.15,N
22.10525,-104.20892,310.44,0.76,0.77,6/9/2023,934,1,VIIRS,n,2.0NRT,289.92,2.11,N
20.2863,-104.53476,298.84,0.79,0.78,6/9/2023,937,1,VIIRS,n,2.0NRT,282.67,2.03,N
17.02614,-95.35971,346.09,0.58,0.52,6/9/2023,1906,1,VIIRS,n,2.0NRT,294.74,8.3,D
20.4195,-102.14161,342.37,0.68,0.74,6/9/2023,1908,1,VIIRS,l,2.0NRT,317.32,8.71,D
17.18188,-100.75579,332.92,0.56,0.69,6/9/2023,2046,1,VIIRS,n,2.0NRT,295.07,9.62,D
19.71631,-105.03452,340.71,0.63,0.54,6/9/2023,2049,1,VIIRS,n,2.0NRT,304.28,7.2,D
17.76152,-100.75195,306.18,0.46,0.63,6/10/2023,735,1,VIIRS,n,2.0NRT,288.92,1.33,N
17.03242,-95.36301,304.25,0.4,0.44,6/10/2023,737,1,VIIRS,n,2.0NRT,292.34,0.76,N
18.45045,-100.39044,347.33,0.79,0.78,6/10/2023,915,1,VIIRS,n,2.0NRT,290.25,18.4,N
17.92936,-102.20764,306.14,0.62,0.71,6/10/2023,917,1,VIIRS,n,2.0NRT,291.07,2.19,N
17.22436,-95.08237,339.28,0.56,0.69,6/10/2023,1845,1,VIIRS,n,2.0NRT,294.46,5.17,D
18.14063,-95.90315,332.97,0.61,0.71,6/10/2023,1847,1,VIIRS,n,2.0NRT,293.97,7.61,D
17.00795,-99.50066,338.28,0.33,0.55,6/10/2023,2027,1,VIIRS,n,2.0NRT,296.82,3.25,D
22.94161,-105.25528,335.27,0.51,0.41,6/10/2023,2029,1,VIIRS,l,2.0NRT,306.12,102.68,D
22.25895,-97.81576,315.94,0.67,0.74,6/11/2023,716,1,VIIRS,n,2.0NRT,290.44,2.61,N
17.16439,-95.58173,312.11,0.42,0.61,6/11/2023,718,1,VIIRS,n,2.0NRT,294.16,1.1,N
17.1563,-99.32138,304.4,0.49,0.65,6/11/2023,858,1,VIIRS,n,2.0NRT,287.66,0.97,N
17.0209,-99.85525,335.87,0.48,0.4,6/11/2023,2008,1,VIIRS,n,2.0NRT,300.16,2.59,D
18.43145,-103.06145,340.94,0.39,0.36,6/11/2023,2010,1,VIIRS,n,2.0NRT,308.81,4.1,D
20.41796,-99.02056,299.48,0.44,0.46,6/12/2023,837,1,VIIRS,n,2.0NRT,288.92,0.71,N
17.03415,-99.76665,305.76,0.45,0.47,6/12/2023,839,1,VIIRS,n,2.0NRT,283.74,0.79,N
17.01326,-98.43737,334.35,0.38,0.36,6/12/2023,1949,1,VIIRS,n,2.0NRT,302.37,3.08,D
21.0868,-105.20615,335.41,0.4,0.45,6/12/2023,1951,1,VIIRS,n,2.0NRT,303.12,3.66,D
17.20844,-99.12418,314.08,0.41,0.37,6/13/2023,820,1,VIIRS,n,2.0NRT,290.9,2.2,N
17.01685,-98.44669,302.92,0.44,0.38,6/13/2023,822,1,VIIRS,n,2.0NRT,290.76,0.39,N
17.00403,-99.40224,342.34,0.41,0.45,6/13/2023,1930,1,VIIRS,n,2.0NRT,305.58,11.79,D
17.02198,-100.02878,341.2,0.45,0.47,6/13/2023,1932,1,VIIRS,n,2.0NRT,301.55,6.18,D
21.96455,-98.83627,308.39,0.48,0.4,6/14/2023,801,1,VIIRS,n,2.0NRT,297.14,1.79,N
17.03851,-99.68742,305.61,0.46,0.39,6/14/2023,803,1,VIIRS,n,2.0NRT,292.12,1.54,N
17.02239,-95.07671,340.91,0.43,0.46,6/14/2023,1910,1,VIIRS,n,2.0NRT,301.61,3.6,D
19.08955,-103.59829,339.7,0.71,0.75,6/14/2023,1913,1,VIIRS,n,2.0NRT,301.15,6.02,D
17.08641,-100.10595,331.17,0.79,0.78,6/14/2023,2053,1,VIIRS,n,2.0NRT,291.87,5.91,D
18.68967,-103.52225,333.32,0.49,0.65,6/14/2023,2055,1,VIIRS,n,2.0NRT,289.69,3.55,D
18.61243,-95.92764,309.87,0.54,0.42,6/15/2023,741,1,VIIRS,n,2.0NRT,297.82,2.54,N
17.00951,-95.48695,308.55,0.49,0.4,6/15/2023,744,1,VIIRS,n,2.0NRT,294.63,2.32,N
19.68131,-102.38506,301.27,0.71,0.75,6/15/2023,922,1,VIIRS,n,2.0NRT,285.92,2.9,N
17.93224,-102.20832,308.55,0.79,0.78,6/15/2023,924,1,VIIRS,n,2.0NRT,289.04,1.89,N
17.00127,-95.57704,331.14,0.48,0.65,6/15/2023,1851,1,VIIRS,n,2.0NRT,292.06,4.72,D
17.05318,-96.22258,342.25,0.53,0.67,6/15/2023,1853,1,VIIRS,n,2.0NRT,298.71,8.25,D
17.00617,-99.93776,352.59,0.39,0.59,6/15/2023,2034,1,VIIRS,n,2.0NRT,299,13.34,D
21.74908,-103.9586,342.81,0.49,0.49,6/15/2023,2036,1,VIIRS,n,2.0NRT,308.84,3.83,D
21.96746,-98.83821,308.66,0.61,0.71,6/16/2023,722,1,VIIRS,n,2.0NRT,295.39,4.06,N
17.03186,-95.30428,303.16,0.63,0.54,6/16/2023,724,1,VIIRS,n,2.0NRT,284.44,1.73,N
17.06268,-99.314,295.28,0.62,0.72,6/16/2023,905,1,VIIRS,n,2.0NRT,283.13,5.04,N
17.02848,-100.01927,332.71,0.57,0.43,6/16/2023,2014,1,VIIRS,n,2.0NRT,294.86,2.36,D
17.44483,-101.13181,331.6,0.5,0.41,6/16/2023,2017,1,VIIRS,n,2.0NRT,300.85,2.61,D
18.36037,-95.62735,306.34,0.71,0.75,6/17/2023,703,1,VIIRS,n,2.0NRT,291.91,2.37,N
17.04372,-95.3293,300.51,0.66,0.73,6/17/2023,705,1,VIIRS,n,2.0NRT,281.79,0.52,N
21.96192,-98.83504,312.68,0.53,0.5,6/17/2023,843,1,VIIRS,n,2.0NRT,291.18,1.91,N
17.82892,-96.6102,298.65,0.44,0.63,6/17/2023,845,1,VIIRS,n,2.0NRT,287.08,0.82,N
17.0457,-100.16422,334.81,0.38,0.36,6/17/2023,1955,1,VIIRS,n,2.0NRT,300.79,3.57,D
19.81212,-105.16013,350.67,0.51,0.41,6/17/2023,1957,1,VIIRS,n,2.0NRT,309.57,42.43,D
18.41168,-96.21294,330.5,0.45,0.47,6/18/2023,826,1,VIIRS,n,2.0NRT,295.35,2.6,N
17.01553,-95.59332,306.13,0.52,0.5,6/18/2023,828,1,VIIRS,n,2.0NRT,291.7,2.1,N
17.01785,-95.58986,336.69,0.38,0.36,6/18/2023,1938,1,VIIRS,n,2.0NRT,304.26,3.17,D
22.62693,-105.42937,341.01,0.61,0.54,6/18/2023,1940,1,VIIRS,n,2.0NRT,307.27,7.57,D
17.10117,-99.04147,305.73,0.39,0.36,6/19/2023,807,1,VIIRS,n,2.0NRT,290.75,0.78,N
17.03189,-95.56435,341.29,0.56,0.43,6/19/2023,1917,1,VIIRS,n,2.0NRT,299.35,5.02,D
18.17938,-102.97829,331.84,0.53,0.67,6/19/2023,1919,1,VIIRS,n,2.0NRT,290.28,3.91,D
18.03413,-101.86853,351.47,0.79,0.78,6/19/2023,2059,1,VIIRS,n,2.0NRT,292.33,10.66,D
19.99229,-97.78047,307.75,0.39,0.44,6/20/2023,748,1,VIIRS,n,2.0NRT,291.3,0.8,N
17.08009,-95.36736,318.07,0.42,0.37,6/20/2023,750,1,VIIRS,n,2.0NRT,294.96,1.77,N
21.45981,-103.66384,305.43,0.68,0.74,6/20/2023,928,1,VIIRS,n,2.0NRT,285.61,1.89,N
19.39834,-104.61065,312.16,0.65,0.73,6/20/2023,930,1,VIIRS,n,2.0NRT,287.93,2.48,N
17.03406,-95.35921,339.44,0.36,0.58,6/20/2023,1900,1,VIIRS,n,2.0NRT,300.03,5.78,D
21.47084,-101.71761,342.3,0.76,0.77,6/20/2023,1902,1,VIIRS,n,2.0NRT,310.73,8.27,D
17.0592,-100.39651,334.42,0.47,0.64,6/20/2023,2040,1,VIIRS,n,2.0NRT,294.05,7.78,D
20.31617,-105.39211,348.83,0.48,0.48,6/20/2023,2042,1,VIIRS,n,2.0NRT,304.5,6.02,D
17.19866,-98.95022,303.95,0.43,0.62,6/21/2023,729,1,VIIRS,n,2.0NRT,287.8,1.02,N
20.85974,-99.72172,303.28,0.54,0.68,6/21/2023,731,1,VIIRS,n,2.0NRT,286.52,0.7,N
17.9315,-101.12292,303.39,0.58,0.7,6/21/2023,909,1,VIIRS,n,2.0NRT,284.15,1.54,N
17.30432,-95.69923,347.29,0.77,0.78,6/21/2023,1841,1,VIIRS,n,2.0NRT,295.92,11.2,D
18.63179,-95.90667,340.67,0.74,0.76,6/21/2023,1843,1,VIIRS,n,2.0NRT,292.1,18.49,D
17.00274,-99.94778,342,0.48,0.48,6/21/2023,2021,1,VIIRS,n,2.0NRT,299.18,4.07,D
20.51806,-97.47803,305.7,0.77,0.77,6/22/2023,709,1,VIIRS,n,2.0NRT,294.73,2.05,N
17.02027,-95.50074,307.2,0.53,0.67,6/22/2023,712,1,VIIRS,n,2.0NRT,290.41,3.87,N
22.26527,-97.80343,324.65,0.38,0.59,6/22/2023,850,1,VIIRS,n,2.0NRT,297.68,3.71,N
17.44922,-96.24032,301.86,0.61,0.71,6/22/2023,852,1,VIIRS,n,2.0NRT,287.87,2.43,N
17.00043,-98.41006,330.15,0.47,0.4,6/22/2023,2002,1,VIIRS,n,2.0NRT,297.9,3.37,D
18.933,-103.22984,342.21,0.39,0.36,6/22/2023,2004,1,VIIRS,n,2.0NRT,307.97,4.31,D
19.29451,-97.06934,327.02,0.48,0.48,6/23/2023,833,1,VIIRS,n,2.0NRT,290.13,3.18,N
17.36512,-95.75285,299.58,0.32,0.55,6/23/2023,835,1,VIIRS,n,2.0NRT,286.81,0.5,N
17.06702,-100.0542,334.72,0.45,0.39,6/23/2023,1945,1,VIIRS,l,2.0NRT,302.06,7.14,D
21.60928,-104.6375,341.38,0.45,0.47,6/23/2023,1947,1,VIIRS,n,2.0NRT,303.7,3.37,D
17.90189,-98.77966,298.24,0.39,0.36,6/24/2023,813,1,VIIRS,n,2.0NRT,266.85,1.17,N
17.09998,-100.21195,333.44,0.58,0.52,6/24/2023,1923,1,VIIRS,n,2.0NRT,291.47,5.85,D
17.88901,-98.78081,345.54,0.45,0.47,6/24/2023,1925,1,VIIRS,n,2.0NRT,303.18,7.03,D
18.61849,-103.57887,333.11,0.79,0.78,6/24/2023,2106,1,VIIRS,n,2.0NRT,289.88,5.16,D
22.10451,-105.11469,331.88,0.68,0.74,6/24/2023,2108,1,VIIRS,n,2.0NRT,293.19,6.67,D
21.81719,-103.67625,312.55,0.38,0.59,6/25/2023,754,1,VIIRS,n,2.0NRT,288.53,2.31,N
18.97027,-97.96178,300.98,0.48,0.4,6/25/2023,756,1,VIIRS,n,2.0NRT,286.25,1.97,N
22.07115,-104.15378,296.54,0.77,0.77,6/25/2023,934,1,VIIRS,n,2.0NRT,282.64,0.8,N
17.97381,-99.68335,335.72,0.53,0.67,6/25/2023,1906,1,VIIRS,n,2.0NRT,288.52,49.52,D
19.83491,-102.61583,333.37,0.74,0.76,6/25/2023,1908,1,VIIRS,n,2.0NRT,298.61,10.57,D
17.92588,-100.54268,333.46,0.6,0.7,6/25/2023,2046,1,VIIRS,n,2.0NRT,294.12,4.33,D
19.25847,-104.45447,334.18,0.34,0.56,6/25/2023,2049,1,VIIRS,n,2.0NRT,294.85,2.44,D
19.01197,-104.26388,304.24,0.79,0.78,6/26/2023,735,1,VIIRS,n,2.0NRT,279.68,1.61,N
19.58766,-104.69028,309.69,0.4,0.6,6/26/2023,915,1,VIIRS,n,2.0NRT,284.62,4.18,N
20.7165,-97.67251,332.93,0.69,0.74,6/26/2023,1847,1,VIIRS,n,2.0NRT,288.91,6.39,D
17.18976,-100.35076,331.72,0.58,0.52,6/26/2023,2027,1,VIIRS,n,2.0NRT,289.89,5.84,D
22.2269,-105.31091,347.77,0.5,0.41,6/26/2023,2029,1,VIIRS,n,2.0NRT,305.22,12.67,D
22.2646,-97.80843,336.94,0.66,0.73,6/27/2023,716,1,VIIRS,n,2.0NRT,286.82,4.75,N
18.5114,-96.14776,309.67,0.47,0.64,6/27/2023,718,1,VIIRS,n,2.0NRT,287.7,0.76,N
18.50879,-96.14731,304.04,0.74,0.76,6/27/2023,858,1,VIIRS,n,2.0NRT,281.22,1.07,N
17.02246,-99.46477,337.25,0.5,0.41,6/27/2023,2008,1,VIIRS,n,2.0NRT,300.27,4.11,D
18.08643,-102.71805,333.68,0.39,0.36,6/27/2023,2010,1,VIIRS,n,2.0NRT,291.49,1.86,D
20.47001,-97.65719,306.46,0.53,0.5,6/28/2023,837,1,VIIRS,n,2.0NRT,289.23,0.66,N
17.93188,-102.20736,330.94,0.48,0.4,6/28/2023,839,1,VIIRS,n,2.0NRT,292.37,5.64,N
17.34908,-100.88535,347.78,0.42,0.37,6/28/2023,1949,1,VIIRS,n,2.0NRT,298.28,5,D
20.36862,-105.47292,332.96,0.43,0.46,6/28/2023,1951,1,VIIRS,n,2.0NRT,290.1,3.65,D
18.41255,-96.21275,295.26,0.55,0.42,6/29/2023,820,1,VIIRS,n,2.0NRT,267.43,0.48,N
17.92675,-102.20114,319.96,0.39,0.36,6/29/2023,822,1,VIIRS,n,2.0NRT,290.56,4.6,N
18.8989,-103.74133,330.63,0.36,0.57,6/29/2023,1932,1,VIIRS,n,2.0NRT,272.31,2.14,D
22.99826,-98.96858,325.45,0.49,0.4,6/30/2023,801,1,VIIRS,n,2.0NRT,289.8,3.29,N
18.50899,-96.14644,306.01,0.38,0.36,6/30/2023,803,1,VIIRS,n,2.0NRT,285.92,0.31,N
18.41135,-96.21142,332.18,0.48,0.48,6/30/2023,1910,1,VIIRS,n,2.0NRT,291.82,2.05,D
21.12413,-97.74337,344.16,0.54,0.5,6/30/2023,1913,1,VIIRS,n,2.0NRT,294.1,7.86,D
19.34401,-96.70466,322.44,0.41,0.45,7/1/2023,741,1,VIIRS,n,2.0NRT,291.61,2.23,N
18.411,-96.21511,309.27,0.56,0.43,7/1/2023,744,1,VIIRS,n,2.0NRT,291.45,0.94,N
18.08097,-96.231,334.36,0.5,0.66,7/1/2023,1853,1,VIIRS,n,2.0NRT,287.15,4.46,D
18.04691,-100.64784,351.84,0.36,0.58,7/1/2023,2034,1,VIIRS,n,2.0NRT,302.94,60.31,D
21.75402,-104.07558,349.22,0.49,0.48,7/1/2023,2036,1,VIIRS,n,2.0NRT,289.67,12.99,D
22.26325,-97.81034,335.63,0.52,0.67,7/2/2023,722,1,VIIRS,n,2.0NRT,292.03,2.36,N
17.78836,-95.35014,308.52,0.32,0.55,7/2/2023,724,1,VIIRS,n,2.0NRT,289.61,0.64,N
20.51191,-97.47437,310.99,0.7,0.75,7/2/2023,905,1,VIIRS,n,2.0NRT,290.57,10.93,N
17.01542,-98.45743,330.84,0.48,0.48,7/2/2023,2014,1,VIIRS,n,2.0NRT,293.34,3.59,D
17.63411,-101.33912,332.95,0.49,0.41,7/2/2023,2017,1,VIIRS,n,2.0NRT,291.05,20.33,D
22.1712,-98.26184,313.45,0.57,0.52,7/3/2023,843,1,VIIRS,n,2.0NRT,294.42,2.36,N
17.92538,-102.20023,307.17,0.39,0.44,7/3/2023,845,1,VIIRS,n,2.0NRT,289.57,2.04,N
17.34327,-100.52914,333.65,0.38,0.36,7/3/2023,1955,1,VIIRS,n,2.0NRT,298.11,3.07,D
19.50612,-104.73118,338.33,0.49,0.4,7/3/2023,1957,1,VIIRS,n,2.0NRT,297.65,7.83,D
18.96778,-97.96309,300.93,0.53,0.42,7/4/2023,826,1,VIIRS,n,2.0NRT,286.55,2.32,N
18.63595,-102.37868,327.66,0.38,0.36,7/4/2023,828,1,VIIRS,n,2.0NRT,289.53,2.53,N
17.60293,-101.31647,351.94,0.41,0.45,7/4/2023,1938,1,VIIRS,n,2.0NRT,294.54,20.99,D
22.26198,-105.25417,330.32,0.6,0.53,7/4/2023,1940,1,VIIRS,n,2.0NRT,293.49,23.12,D
17.92909,-102.20324,301.92,0.52,0.42,7/5/2023,807,1,VIIRS,n,2.0NRT,271.27,3.17,N
18.06179,-99.91579,353.75,0.33,0.56,7/5/2023,1917,1,VIIRS,n,2.0NRT,294.37,7.48,D
18.03307,-101.02638,330.38,0.4,0.6,7/5/2023,1919,1,VIIRS,n,2.0NRT,291.35,5.2,D
18.07599,-102.40197,328.63,0.73,0.76,7/5/2023,2059,1,VIIRS,n,2.0NRT,286.31,3.51,D
20.9493,-98.43529,303.17,0.43,0.46,7/6/2023,748,1,VIIRS,n,2.0NRT,290.12,0.48,N
18.97038,-97.96288,298.85,0.38,0.43,7/6/2023,750,1,VIIRS,n,2.0NRT,271.4,0.85,N
19.00583,-104.26032,298.63,0.71,0.75,7/6/2023,930,1,VIIRS,n,2.0NRT,268.26,1.63,N
20.57521,-101.1712,343.05,0.73,0.76,7/6/2023,1900,1,VIIRS,n,2.0NRT,298.28,7.05,D
20.57619,-101.17087,345.38,0.73,0.76,7/6/2023,1902,1,VIIRS,n,2.0NRT,297.69,11.68,D
19.17523,-98.31867,327.11,0.69,0.74,7/6/2023,2040,1,VIIRS,n,2.0NRT,277.71,4.97,D
20.01978,-104.0278,346.64,0.59,0.53,7/6/2023,2042,1,VIIRS,n,2.0NRT,287.75,11.58,D
18.78663,-97.39558,345.16,0.35,0.57,7/7/2023,729,1,VIIRS,n,2.0NRT,280.25,6.13,N
20.52413,-100.92198,298.89,0.53,0.67,7/7/2023,909,1,VIIRS,n,2.0NRT,282.79,2.16,N
17.94568,-102.20689,296.23,0.5,0.66,7/7/2023,911,1,VIIRS,n,2.0NRT,267.78,0.74,N
18.69354,-95.89262,332.01,0.73,0.76,7/7/2023,1843,1,VIIRS,n,2.0NRT,289.42,3.74,D
17.46612,-101.20059,340.28,0.41,0.45,7/7/2023,2021,1,VIIRS,n,2.0NRT,292.45,3.07,D
19.34243,-96.70671,299.09,0.66,0.73,7/8/2023,712,1,VIIRS,n,2.0NRT,275.75,2.54,N
18.70335,-102.35528,328.02,0.46,0.47,7/8/2023,852,1,VIIRS,n,2.0NRT,283.06,2.87,N
17.012,-100.27948,340.1,0.4,0.37,7/8/2023,2002,1,VIIRS,n,2.0NRT,302.33,3.68,D
18.78472,-102.47063,346.17,0.38,0.36,7/8/2023,2004,1,VIIRS,n,2.0NRT,298.35,6.21,D
19.97311,-99.1819,304.21,0.53,0.42,7/9/2023,833,1,VIIRS,n,2.0NRT,285.8,1.8,N
17.92759,-102.20018,311.33,0.41,0.37,7/9/2023,835,1,VIIRS,n,2.0NRT,285.66,1.74,N
18.01514,-99.96922,334.31,0.43,0.38,7/9/2023,1945,1,VIIRS,n,2.0NRT,296.03,4.88,D
21.28051,-104.90247,340.31,0.47,0.48,7/9/2023,1947,1,VIIRS,n,2.0NRT,294.24,7.61,D
18.50917,-96.14667,329,0.46,0.39,7/10/2023,813,1,VIIRS,n,2.0NRT,283.11,3.3,N
17.06627,-100.0417,346.87,0.56,0.51,7/10/2023,1923,1,VIIRS,n,2.0NRT,291.87,10.19,D
17.91833,-101.44759,367,0.33,0.55,7/10/2023,1925,1,VIIRS,h,2.0NRT,292.22,7.9,D
21.71771,-105.16127,343.33,0.67,0.74,7/10/2023,2108,1,VIIRS,n,2.0NRT,287.93,5.54,D
21.98811,-98.95949,312.15,0.38,0.44,7/11/2023,754,1,VIIRS,n,2.0NRT,292.7,2.07,N
18.50752,-96.14507,308.99,0.4,0.37,7/11/2023,756,1,VIIRS,n,2.0NRT,293.21,0.56,N
17.23807,-100.84558,336.44,0.64,0.72,7/11/2023,1906,1,VIIRS,n,2.0NRT,290.08,8.32,D
20.03097,-99.2731,336.21,0.45,0.63,7/11/2023,1908,1,VIIRS,n,2.0NRT,299.07,2.6,D
17.42378,-101.08906,347.7,0.55,0.68,7/11/2023,2046,1,VIIRS,n,2.0NRT,291.31,9.97,D
19.15447,-100.45594,340.69,0.63,0.72,7/11/2023,2049,1,VIIRS,n,2.0NRT,292.71,5.71,D
18.96994,-97.96494,300.5,0.61,0.53,7/12/2023,735,1,VIIRS,n,2.0NRT,281.38,2.19,N
19.67213,-103.37846,299.45,0.49,0.65,7/12/2023,915,1,VIIRS,n,2.0NRT,273.08,0.68,N
18.6174,-95.95665,347.99,0.59,0.7,7/12/2023,1847,1,VIIRS,n,2.0NRT,292.19,6.97,D
22.7681,-99.12626,332.22,0.76,0.77,7/12/2023,1849,1,VIIRS,n,2.0NRT,294.34,5.1,D
17.10305,-99.57822,340.43,0.33,0.55,7/12/2023,2027,1,VIIRS,n,2.0NRT,290.96,5.57,D
21.85471,-105.13477,335.02,0.51,0.41,7/12/2023,2029,1,VIIRS,n,2.0NRT,303.72,67.94,D
22.26276,-97.81133,317.02,0.66,0.73,7/13/2023,716,1,VIIRS,n,2.0NRT,293.85,2.82,N
18.9694,-97.96575,298.35,0.63,0.72,7/13/2023,718,1,VIIRS,n,2.0NRT,281.78,1.09,N
18.96832,-97.96209,296.63,0.56,0.69,7/13/2023,858,1,VIIRS,n,2.0NRT,284.85,2,N
17.09807,-100.21,340.43,0.46,0.39,7/13/2023,2008,1,VIIRS,n,2.0NRT,299.62,23.83,D
17.86628,-100.10211,344.09,0.48,0.4,7/13/2023,2010,1,VIIRS,l,2.0NRT,316.3,23.11,D
